id,name,price,short_description,description,rating_average,review_count,image_base_url,image_large_url,image_medium_url,image_small_url,image_thumbnail_url,stock,quantity_sold
142323138,Đồng Hồ Cát 30 Phút Để Bàn; Đồng Hồ Cát Loại Lớn; Quà Tặng Sinh Nhật Sang Trọng,210000,"- Đồng hồ cát là biểu tượng của hạnh phúc, tình yêu, tình bạn.- Cho dù ngôi nhà của bạn mang phong cách Bắc Âu, Á Đông hay Địa Trung Hải, Thì đây luôn là một đồ vật trang trí đẹp và độc đáo.- Chất l...","- Đồng hồ cát là biểu tượng của hạnh phúc, tình yêu, tình bạn. - Cho dù ngôi nhà của bạn mang phong cách Bắc Âu, Á Đông hay Địa Trung Hải, Thì đây luôn là một đồ vật trang trí đẹp và độc đáo . - Chất liệu: Thủy tinh Borosilicate, độ tinh khiết cao và cứng cáp 4 trụ làm bằng thép không rỉ . 2 đế làm bằng gỗ, chắc chắn và sang trọng . - Kích Thước: Chiều Cao- 25 cm Đáy Vuông: 9.5 * 9.5 cm - Trọng Lượng Tịnh: 650 Gram Lưu ý: Sản phẩm được chế tác thủ công, nên màu sắc đế gỗ có thể khác nhau ở từng sản phẩm. Vui lòng tham khảo màu trên sản phẩm thực tế. CÙNG NHAU CHIA SẺ KHOẢNG THỜI GIAN HẠNH PHÚC BÊN BẠN BÈ TÌNH YÊU ĐƠM HOA KẾT TRÁI, HÃY LƯU GIỮ KHOẢNH KHẮC TUYỆT VỜI GIA ĐÌNH LUÔN BÊN CẠNH NHAU, TRÂN TRỌNG TỪNG PHÚT GIÂY NỖ LỰC MỖI GIÂY PHÚT TRONG CÔNG VIỆC, CHÀO ĐÓN THÀNH CÔNG MỚI Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",4.8,35,"https://salt.tikicdn.com/ts/product/86/89/68/65c7ac870a0f6250d28ab502ea8bd2c4.jpg, https://salt.tikicdn.com/ts/product/68/9f/c5/12f5a523018817d148397290e5a49e55.jpg, https://salt.tikicdn.com/ts/product/f1/80/25/94e9b8423129b63398f1d5fc504d9cd3.jpg, https://salt.tikicdn.com/ts/product/4f/09/61/e4177b03b782861522e85402ba173165.jpg, https://salt.tikicdn.com/ts/product/0c/fd/6b/a1d3b54f14a332939255ffec0c7820a1.jpg","https://salt.tikicdn.com/cache/w1200/ts/product/86/89/68/65c7ac870a0f6250d28ab502ea8bd2c4.jpg, https://salt.tikicdn.com/cache/w1200/ts/product/68/9f/c5/12f5a523018817d148397290e5a49e55.jpg, https://salt.tikicdn.com/cache/w1200/ts/product/f1/80/25/94e9b8423129b63398f1d5fc504d9cd3.jpg, https://salt.tikicdn.com/cache/w1200/ts/product/4f/09/61/e4177b03b782861522e85402ba173165.jpg, https://salt.tikicdn.com/cache/w1200/ts/product/0c/fd/6b/a1d3b54f14a332939255ffec0c7820a1.jpg","https://salt.tikicdn.com/cache/w300/ts/product/86/89/68/65c7ac870a0f6250d28ab502ea8bd2c4.jpg, https://salt.tikicdn.com/cache/w300/ts/product/68/9f/c5/12f5a523018817d148397290e5a49e55.jpg, https://salt.tikicdn.com/cache/w300/ts/product/f1/80/25/94e9b8423129b63398f1d5fc504d9cd3.jpg, https://salt.tikicdn.com/cache/w300/ts/product/4f/09/61/e4177b03b782861522e85402ba173165.jpg, https://salt.tikicdn.com/cache/w300/ts/product/0c/fd/6b/a1d3b54f14a332939255ffec0c7820a1.jpg","https://salt.tikicdn.com/cache/200x280/ts/product/86/89/68/65c7ac870a0f6250d28ab502ea8bd2c4.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/68/9f/c5/12f5a523018817d148397290e5a49e55.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/f1/80/25/94e9b8423129b63398f1d5fc504d9cd3.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/4f/09/61/e4177b03b782861522e85402ba173165.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/0c/fd/6b/a1d3b54f14a332939255ffec0c7820a1.jpg","https://salt.tikicdn.com/cache/200x280/ts/product/86/89/68/65c7ac870a0f6250d28ab502ea8bd2c4.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/68/9f/c5/12f5a523018817d148397290e5a49e55.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/f1/80/25/94e9b8423129b63398f1d5fc504d9cd3.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/4f/09/61/e4177b03b782861522e85402ba173165.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/0c/fd/6b/a1d3b54f14a332939255ffec0c7820a1.jpg",1000,35
