customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
13509273,98183933,,113115,Deli Official Store,3,,,2022-10-12 03:27:31+00:00,2022-10-17 09:52:37+00:00,17978798
30169669,98183933,,113115,Deli Official Store,2,,,2025-01-13 05:16:40+00:00,2025-01-15 10:00:18+00:00,20067856
14270320,98183933,,113115,Deli Official Store,4,,,2022-10-05 09:05:49+00:00,2022-10-10 10:42:09+00:00,18032326
12037232,98183933,,113115,Deli Official Store,1,,,2023-01-02 11:14:37+00:00,2023-01-04 11:51:56+00:00,18570119
21399895,98183933,,113115,Deli Official Store,4,,,2022-09-17 14:55:17+00:00,2022-09-22 10:28:03+00:00,17763398
11875591,98183933,,113115,Deli Official Store,1,,,2022-09-28 10:32:21+00:00,2022-10-03 18:48:25+00:00,17862082
25840533,98183933,,113115,Deli Official Store,2,,,2023-01-23 10:48:30+00:00,2023-01-30 11:42:27+00:00,18701691
1038606,98183933,,113115,Deli Official Store,4,,,2023-06-06 01:53:19+00:00,2023-06-09 14:16:34+00:00,19288766
5317134,98183933,,113115,Deli Official Store,4,,,2023-03-01 07:37:31+00:00,2023-03-06 11:51:53+00:00,19225444
12721283,98183933,,113115,Deli Official Store,3,,,2022-11-05 15:43:38+00:00,2022-11-10 09:25:02+00:00,19090982
9676718,98183933,,113115,Deli Official Store,2,,,2022-08-15 16:00:49+00:00,2022-08-20 10:17:43+00:00,17487044
345117,98183933,,113115,Deli Official Store,1,,,2023-03-13 05:50:14+00:00,2023-03-16 13:34:58+00:00,18969349
6861324,98183933,,113115,Deli Official Store,3,,,2023-01-04 17:34:48+00:00,2023-01-09 14:49:55+00:00,18739972
21967506,98183933,,113115,Deli Official Store,4,,,2022-11-26 06:53:33+00:00,2022-12-01 10:01:27+00:00,18591160
5557046,98183933,,47548,Nhà sách Chi An,4,,,2022-05-02 09:13:38+00:00,2022-05-10 10:20:15+00:00,16531241
5752247,98183933,,113115,Deli Official Store,1,,,2022-11-23 01:10:37+00:00,2022-11-28 14:40:19+00:00,18420072
40793,98183933,,3644,Hoành Gia store,3,,,2022-11-12 10:46:17+00:00,2022-11-17 10:13:08+00:00,18397464
631034,98183933,,113115,Deli Official Store,2,,,2022-11-06 02:35:24+00:00,2022-11-10 10:56:56+00:00,18383812
22210074,98183933,,113115,Deli Official Store,2,,,2021-06-30 09:26:49+00:00,2021-07-05 11:27:07+00:00,10887058
5555176,98183933,,113115,Deli Official Store,2,,,2022-10-14 01:27:58+00:00,2022-10-17 11:02:00+00:00,18356449
27871925,98183933,,113115,Deli Official Store,3,,,2022-11-20 05:39:30+00:00,2022-11-24 23:53:19+00:00,18281593
16811585,98183933,,113115,Deli Official Store,3,,,2022-10-11 11:12:11+00:00,2022-10-15 12:15:52+00:00,18262162
9081026,98183933,,113115,Deli Official Store,3,,,2022-10-31 01:17:43+00:00,2022-11-03 11:43:34+00:00,18216759
24128455,98183933,,113115,Deli Official Store,4,,,2022-10-14 03:56:58+00:00,2022-10-16 11:05:00+00:00,18014403
21737184,98183933,,113115,Deli Official Store,2,,,2022-10-07 14:41:37+00:00,2022-10-15 14:40:56+00:00,17966979
10119338,98183933,,113115,Deli Official Store,3,,,2022-07-15 07:45:53+00:00,2022-07-19 16:10:14+00:00,17140523
16430457,98183933,,3644,Hoành Gia store,4,,,2022-09-20 03:04:35+00:00,2022-09-23 14:53:43+00:00,17788236
6483596,98183933,,113115,Deli Official Store,1,,,2022-08-05 18:05:30+00:00,2022-08-09 15:49:21+00:00,17360221
7288310,98183933,,113115,Deli Official Store,1,,,2022-05-21 06:00:39+00:00,2022-05-23 14:22:34+00:00,16447734
27200282,98183933,,113115,Deli Official Store,4,,,2022-04-03 12:36:51+00:00,2022-04-07 11:16:43+00:00,15812071
138159,90597890,,113115,Deli Official Store,3,,,2023-03-12 15:37:45+00:00,2023-03-15 15:58:51+00:00,19213012
1776266,90597890,,113115,Deli Official Store,1,,,2023-03-29 12:03:33+00:00,2023-03-31 16:16:12+00:00,19036411
12838369,90597890,,113115,Deli Official Store,4,,,2023-01-13 07:02:00+00:00,2023-01-17 12:08:21+00:00,18671062
345117,90597890,,113115,Deli Official Store,3,,,2023-03-13 05:50:14+00:00,2023-03-16 13:34:58+00:00,18969347
345117,90597890,,113115,Deli Official Store,4,,,2023-03-13 05:50:14+00:00,2023-03-16 13:34:58+00:00,18969348
1391483,90597890,,113115,Deli Official Store,3,,,2022-07-21 02:25:08+00:00,2022-07-24 08:26:39+00:00,17936290
13884722,90597890,,113115,Deli Official Store,4,,,2022-07-19 16:49:26+00:00,2022-07-21 11:38:33+00:00,17168687
26899182,90597890,,113115,Deli Official Store,2,,,2022-07-03 12:41:19+00:00,2022-07-09 14:48:36+00:00,17002555
25589949,90597890,,113115,Deli Official Store,4,,,2022-06-20 02:30:32+00:00,2022-06-24 10:14:10+00:00,16874830
259387,90597890,,47548,Nhà sách Chi An,4,,,2021-10-30 02:25:23+00:00,2021-11-08 12:16:57+00:00,14365253
13703004,51580349,,140258,vpp chợ lớn,4,,,2021-06-21 07:32:28+00:00,2021-06-23 10:09:25+00:00,10707776
259048,51580349,,3644,Hoành Gia store,3,,,2021-12-27 05:18:56+00:00,2021-12-30 13:57:20+00:00,14164385
15754854,51580349,,14798,VPP Thiên Phúc Trần,1,,,2021-12-01 08:24:46+00:00,2021-12-01 16:51:46+00:00,13555805
8706032,51580349,,3644,Hoành Gia store,3,,,2022-04-29 03:16:14+00:00,2022-05-02 15:42:13+00:00,16188248
28354499,51580349,,179476,VPP Sài Gòn Vina,4,,,2022-11-15 02:23:16+00:00,2022-11-16 10:38:45+00:00,18254134
112948,51580349,,3644,Hoành Gia store,1,,,2021-08-22 04:06:41+00:00,2021-08-22 13:06:46+00:00,11978658
1095682,51580349,,179476,VPP Sài Gòn Vina,4,,,2021-07-22 11:11:17+00:00,2021-07-25 16:12:42+00:00,11439979
17182049,51580349,,179476,VPP Sài Gòn Vina,1,,,2022-07-27 13:40:11+00:00,2022-07-31 17:36:14+00:00,17304967
8603387,51580349,,3644,Hoành Gia store,2,,,2022-04-11 12:55:29+00:00,2022-04-12 09:54:59+00:00,16537439
1819805,51580349,,179476,VPP Sài Gòn Vina,3,,,2022-05-09 09:46:56+00:00,2022-05-11 11:43:43+00:00,16620609
8867695,51580349,,3644,Hoành Gia store,1,,,2022-05-10 13:34:51+00:00,2022-05-13 10:40:56+00:00,16538733
14912124,51580349,,3644,Hoành Gia store,3,,,2021-05-08 05:41:23+00:00,,9633504
18402576,51580349,,171422,Van phong pham NBK,1,,,2021-11-26 00:52:17+00:00,2021-11-29 14:15:28+00:00,14233198
17679914,51580349,,3644,Hoành Gia store,1,,,2022-03-06 06:43:58+00:00,2022-03-07 14:43:00+00:00,15316713
